model,car_type,fuel_type,car_rating,year_to_start,riders,year_to_work,mean_rating,distance_sum,rating_min,speed_max,user_ride_quality_median,deviation_normal_count,user_uniq,target_bin
Kia Rio X-line,economy,petrol,4.34,2011,8091,2018,4.368275862068966,16994293.13018272,0.1,112.80222331214486,1.8251492997855447,174,173,0
Kia Sportage,standart,petrol,4.54,2015,81099,2017,5.319540229885058,16383278.953214526,0.1,123.34376642323302,-6.401622479255165,174,172,0
Kia Rio X-line,economy,petrol,4.2,2012,23940,2015,4.773735632183908,13643079.140211385,0.1,200.0,3.15198816027763,174,170,0
Nissan Qashqai,standart,petrol,2.86,2012,26020,2019,4.002298850574713,14402124.164823474,0.1,182.40711171431923,0.0250819128231537,174,174,0
VW Tiguan,economy,petrol,4.26,2013,37854,2018,4.179310344827586,16472428.88609014,0.0,177.29520056355477,4.610002549803459,174,174,0
VW Polo VI,economy,petrol,4.6,2012,21909,2017,4.477931034482759,8905419.772398297,0.1,120.32273729177884,1.9001546611541784,174,170,0
VW Polo VI,economy,petrol,4.5,2011,1652,2022,4.3148275862068965,23901996.70615943,0.1,177.2981381736654,-6.705341871041291,174,173,0
Skoda Rapid,economy,petrol,6.66,2013,42825,2015,4.51683908045977,8439590.613952367,0.1,152.00961431052818,0.9737104893135102,174,170,0
Smart ForFour,economy,petrol,3.08,2014,57697,2017,4.55683908045977,10935642.021838216,0.1,119.0,-7.869930780707474,174,173,0
Hyundai Solaris,economy,petrol,4.28,2015,90167,2020,4.121206896551724,11718840.27692426,0.1,186.7842207031385,5.127294347015662,174,174,0
Mercedes-Benz GLC,business,petrol,3.92,2013,40706,2021,4.323793103448276,12440447.42431955,0.1,127.47051949945131,0.7428638091710436,174,165,0
VW Polo,economy,petrol,3.42,2014,65962,2015,4.656206896551724,17358160.102356825,0.44,119.0,-2.818895644269776,174,172,0
Smart Coupe,economy,petrol,6.26,2013,38375,2020,4.573620689655172,7183467.432505411,0.1,167.0,3.759578152616868,174,172,0
Smart ForFour,economy,petrol,5.36,2017,125637,2020,4.091609195402299,19323561.34888351,0.0,200.0,5.390096993537352,174,173,0
VW Polo VI,economy,petrol,4.08,2012,30101,2020,4.539540229885057,11118356.33506086,0.1,168.8894381584821,-12.663911998747189,174,171,0
Smart ForTwo,economy,petrol,5.12,2017,121316,2018,4.569885057471264,11163727.107219942,0.1,104.4658514695168,2.546550062827702,174,173,0
Mini Cooper,business,petrol,4.08,2014,54786,2017,4.679080459770114,11541752.618227623,0.1,170.71923754961594,-2.4975320834006807,174,172,0
VW Tiguan,economy,petrol,4.04,2017,123470,2018,4.86367816091954,17740813.509145413,0.1,172.08779508238806,0.5132295777654243,174,170,0
VW Polo VI,economy,petrol,4.82,2011,2107,2018,3.898850574712644,10598464.077011129,0.1,167.38091760157695,17.331521200083607,174,172,0
Smart Coupe,economy,petrol,4.56,2016,90032,2020,4.329137931034483,18848920.297639605,0.1,189.1875556857601,-13.148169079686992,174,173,0
Hyundai Solaris,economy,petrol,4.0,2014,55426,2015,4.805459770114942,11838705.511453206,0.1,187.4362886043643,5.925097629374555,174,171,0
Hyundai Solaris,economy,petrol,3.32,2014,66570,2018,4.026954022988505,14367572.548441423,0.1,184.1024563499222,-12.12713399416164,174,173,1
MINI CooperSE,business,electro,3.1,2014,76277,2016,4.762298850574712,16816607.073911525,0.1,185.1954015402653,-2.259132563401354,174,171,0
Kia Sportage,standart,petrol,2.9,2011,495,2020,4.534655172413793,21523997.357078787,0.1,186.7902822918467,4.693591154834511,174,171,0
Nissan Qashqai,standart,petrol,3.82,2015,84740,2017,4.301149425287356,13548085.309532983,0.1,113.84261391173504,-3.1419298856353945,174,173,0
Smart ForFour,economy,petrol,4.6,2017,122522,2020,3.89132183908046,14203336.955992874,0.1,181.46709819205057,-9.646992275299668,174,171,1
Volkswagen ID.4 ,premium,electro,3.14,2013,42986,2018,4.2172413793103445,10376766.639305592,0.0,197.0,1.4187956743046537,174,162,0
Kia Rio X,economy,petrol,4.62,2013,45058,2017,4.662241379310345,20890606.351603243,0.1,162.80299103075882,-5.218259274613862,174,169,0
VW Polo,economy,petrol,2.74,2011,2350,2014,5.431494252873564,11291311.983756952,0.33,111.28419645369831,7.59735429658593,174,174,0
Kia Rio X,economy,petrol,3.34,2011,892,2014,4.579885057471264,5604295.333200555,0.1,181.2322252094958,7.250687492373546,174,171,0
Kia Sportage,standart,petrol,3.52,2011,5977,2018,4.57683908045977,12550864.538959771,0.1,182.0,1.516773098107346,174,171,0
Nissan Qashqai,standart,petrol,4.72,2013,44914,2016,5.227701149425287,14688924.165776247,0.1,112.99088230027456,-6.228658266388846,174,174,0
Renault Sandero,standart,petrol,5.24,2015,84304,2014,3.734080459770115,8593628.808639495,0.1,175.58048182195347,14.124938029834354,174,172,0
VW Tiguan,economy,petrol,6.22,2014,61579,2020,4.7346551724137935,14031322.502908692,0.1,125.18672045856871,-6.679639025067301,174,169,0
Smart ForFour,economy,petrol,3.56,2014,64890,2019,5.281091954022989,12785634.63356942,0.1,110.06039104981753,-4.525787244483411,174,174,0
Renault Kaptur,standart,petrol,3.3,2013,39450,2017,4.438103448275863,12380495.017203698,0.1,102.879120339451,-2.804182284492661,174,171,0
VW Polo VI,economy,petrol,6.56,2015,86833,2017,4.397241379310345,14335118.93951044,0.0,185.54671444768323,-12.95400387612154,174,171,0
BMW 320i,business,petrol,4.86,2015,87899,2017,4.641091954022988,8068693.803597104,0.45,200.0,-0.763007928941208,174,171,0
VW Tiguan,economy,petrol,3.76,2016,105647,2019,4.012241379310344,15196349.577210188,0.1,181.29541569964903,9.351978511870788,174,174,0
VW Tiguan,economy,petrol,2.42,2015,87145,2020,4.85867816091954,17039979.838485215,0.15,148.0,-5.712564450102882,174,168,0
VW Polo VI,economy,petrol,4.56,2011,2416,2016,5.412816091954023,19293853.291864708,0.46,111.63192064403034,4.443135732445409,174,173,0
Renault Kaptur,standart,petrol,1.8,2013,53642,2019,4.536206896551724,12091339.256444326,0.0,200.0,12.814223538205711,174,174,0
Kia Sportage,standart,petrol,4.56,2015,82271,2017,4.329885057471264,9773152.99519801,0.0,179.10130948259808,3.449624394042369,174,173,0
Smart ForTwo,economy,petrol,6.54,2013,39439,2019,4.245402298850575,8114611.553000719,0.1,185.4665796029404,10.664324355291956,174,171,1
MINI CooperSE,business,electro,3.9,2015,87560,2016,4.490632183908046,12044095.805937018,0.1,149.0,-13.02382161474199,174,173,0
Skoda Rapid,economy,petrol,5.7,2017,129835,2015,4.054770114942529,10132590.729948888,0.1,197.73130911925824,10.065242905855351,174,172,1
Kia Sportage,standart,petrol,3.86,2013,44899,2016,4.233908045977012,21106912.85145961,0.1,162.6819294917136,-1.582725317730766,174,173,0
Kia Rio X,economy,petrol,4.66,2013,41943,2021,4.205287356321839,16110620.071386425,0.0,172.16809130590545,-14.108571352600336,174,174,0
Kia Rio X-line,economy,petrol,3.26,2014,60331,2022,4.038793103448276,9630788.136260187,0.0,193.83730520037955,3.089232697291078,174,173,0
VW Polo,economy,petrol,3.98,2011,804,2017,4.482586206896552,12197265.10198748,0.1,175.46332580274452,4.009534058443438,174,171,0
Renault Kaptur,standart,petrol,4.88,2012,24874,2016,4.057413793103448,15323716.115746524,0.1,189.0,3.977453560131673,174,173,1
Smart ForTwo,economy,petrol,5.72,2016,91399,2017,4.6674712643678165,16977712.573486958,0.1,138.71593872781463,-0.2562816285679659,174,174,0
Kia Rio X,economy,petrol,4.9,2015,84435,2020,4.526494252873563,8055369.116513163,0.1,108.41344840053908,-5.278125461701266,174,172,0
Audi Q3,premium,petrol,4.5,2013,54681,2022,4.6482758620689655,18248814.389212668,0.1,200.0,0.4078108241181398,174,173,0
Kia Rio X,economy,petrol,5.86,2014,68240,2015,4.732586206896552,10093617.07138626,0.1,129.36116373687366,-6.426285119370021,174,169,0
Smart ForFour,economy,petrol,3.7,2015,83258,2018,4.250344827586207,17464371.7877495,0.1,147.89459568795888,-7.835329982244568,174,172,0
Kia Rio,economy,petrol,2.8,2012,26819,2015,5.1370689655172415,15296474.845090782,0.1,112.92369444208909,0.1805158030482879,174,173,0
MINI CooperSE,business,electro,4.7,2012,28544,2021,4.554540229885058,13264494.08774097,0.1,171.49630932076633,10.113797456810666,174,168,0
VW Polo,economy,petrol,3.16,2012,19999,2016,5.1658045977011495,14841651.515900657,0.1,114.41908243397704,-4.45598239727442,174,173,0
Renault Sandero,standart,petrol,3.34,2015,94932,2015,4.417701149425287,16051565.310934626,0.1,197.9640772229021,-13.599855812605409,174,174,1
VW Polo,economy,petrol,4.28,2015,87453,2015,4.107873563218391,8201005.916788655,0.0,180.8041498787537,-9.772813664533482,174,171,0
Kia Sportage,standart,petrol,5.2,2012,20310,2016,4.462701149425287,11831450.410086108,0.1,155.0,6.977542086839064,174,171,0
Nissan Qashqai,standart,petrol,5.18,2015,73900,2020,4.141896551724138,18054302.702765662,0.0,183.0,5.014183602642937,174,174,0
Smart Coupe,economy,petrol,4.9,2015,96146,2015,5.323620689655172,16717991.570454082,0.36,119.55459960465902,1.762512404285823,174,170,0
Smart Coupe,economy,petrol,4.1,2015,83934,2019,5.164080459770115,5621155.537376952,0.1,94.15208521064528,-8.847046848802073,174,172,0
Fiat 500,business,petrol,3.86,2015,74019,2018,3.9528735632183913,12252646.411144117,0.1,179.90691797230951,-1.8892470737388964,174,173,0
VW Polo VI,economy,petrol,4.58,2015,81306,2021,4.748563218390805,18372952.622858606,0.1,135.82354914244408,-6.144822022822485,174,172,0
Hyundai Solaris,economy,petrol,4.62,2014,65210,2016,4.377241379310345,14808468.1847767,0.0,183.9983673134217,1.7400146415039512,174,173,0
Fiat 500,business,petrol,4.76,2012,28258,2018,4.697413793103449,8788693.886852853,0.1,117.55067572372576,12.3430606910604,174,172,0
Kia Rio X,economy,petrol,4.08,2012,22630,2021,4.619080459770115,12464177.604585394,0.1,161.10589592785493,0.3920878359385017,174,173,0
Renault Sandero,standart,petrol,6.48,2014,55236,2017,4.74367816091954,15086291.78499257,0.1,197.0,20.40954243113604,174,170,0
Kia Rio X-line,economy,petrol,6.5,2015,71430,2022,4.197126436781609,17575330.15510578,0.1,167.88180944136872,9.072693670306828,174,171,0
VW Tiguan,economy,petrol,4.48,2014,62289,2020,4.186551724137932,13388354.570922852,0.1,191.6125521679012,3.323505239909372,174,171,1
VW Tiguan,economy,petrol,3.24,2016,115460,2021,4.656034482758621,15197433.383701364,0.1,150.0,3.742077159279135,174,165,0
Hyundai Solaris,economy,petrol,4.86,2012,27025,2018,4.211436781609195,19854876.899182267,0.1,169.9727719909754,-20.06599412392085,174,173,0
VW Polo,economy,petrol,4.66,2012,18156,2014,4.601494252873563,9648194.517615903,0.1,92.5087780636002,3.73654055426712,174,173,0
Kia Sportage,standart,petrol,3.94,2015,82684,2016,4.300402298850575,13372755.441732328,0.1,188.063740776142,3.148898611358044,174,172,1
Audi Q3,premium,petrol,4.06,2016,97009,2019,4.220862068965517,18956878.57069741,0.0,167.61970051996792,-9.435948748675322,174,171,0
Smart Coupe,economy,petrol,4.94,2014,66586,2015,4.512298850574712,12321376.597588563,0.74,176.3475000243388,10.052853527430464,174,173,0
Smart ForFour,economy,petrol,2.82,2017,106380,2020,4.764827586206897,16310259.744355235,0.1,120.21069939675448,4.187552202978984,174,174,0
Smart ForFour,economy,petrol,4.2,2016,108607,2019,4.16367816091954,7497891.698613518,0.1,161.20060416831777,3.3656536153753214,174,171,0
Smart ForFour,economy,petrol,4.3,2014,70793,2016,4.081149425287356,16460238.033627402,0.1,194.65416658110172,5.61708832861623,174,172,1
Smart Coupe,economy,petrol,5.06,2015,96347,2021,4.744252873563219,15266687.84198353,0.1,158.98448056840908,-3.702875884129835,174,172,0
Kia Sportage,standart,petrol,4.66,2011,8846,2014,4.430804597701149,11244615.432190329,0.1,184.8557951501857,0.5279740728406762,174,171,0
VW Polo,economy,petrol,4.86,2015,76346,2018,4.422643678160919,10685866.488160083,0.1,158.72552066023994,0.1179028406949817,174,170,0
VW Tiguan,economy,petrol,4.34,2013,46941,2022,3.931551724137931,16719292.116364306,0.1,186.7631212841916,-4.383860533783525,174,173,1
Renault Sandero,standart,petrol,4.48,2013,36590,2014,5.448103448275862,15481792.330943232,0.1,128.67395470361598,-4.046715712529338,174,172,0
Kia Rio X-line,economy,petrol,3.1,2013,44609,2016,3.9669540229885056,15713272.751725463,0.1,165.72900522983534,-16.14785727875089,174,172,0
VW Polo,economy,petrol,5.62,2015,86871,2020,4.358735632183908,11429431.796160577,0.1,153.7975379620222,6.094424947304896,174,170,0
VW Polo VI,economy,petrol,3.8,2014,62893,2016,4.170344827586207,11998230.314472672,0.0,187.2505821065114,-1.1076266921141165,174,173,0
Audi A4,premium,petrol,4.26,2017,109507,2019,4.4110344827586205,11142001.647142908,0.1,189.51007170389656,10.424484830777043,174,172,1
VW Polo VI,economy,petrol,4.08,2015,78955,2019,4.538390804597701,17538338.49950984,0.33,123.70873652922684,12.753293712109857,174,174,0
Kia Sportage,standart,petrol,4.2,2015,84982,2014,4.173908045977012,11983476.998782272,0.1,167.11877960599983,-7.789791277992588,174,172,0
VW Polo,economy,petrol,3.94,2015,75852,2016,4.630632183908046,13432431.189062385,0.1,168.6074237980778,-1.7943551509519668,174,173,0
Kia Rio X-line,economy,petrol,2.04,2012,27291,2019,4.766551724137931,13646297.369728891,0.12,118.0,-3.2801223764583787,174,170,0
Kia Sportage,standart,petrol,4.6,2013,42786,2021,3.9064367816091954,9752375.338514842,0.1,182.901613754258,9.482973890969694,174,173,0
Renault Sandero,standart,petrol,4.48,2011,1285,2014,3.972816091954023,20751549.60297139,0.1,192.64610498692457,0.3214633226401644,174,172,0
Smart ForFour,economy,petrol,8.9,2016,108915,2018,5.311896551724137,21809331.00142583,0.1,120.00098648808525,-32.51785900050245,174,173,0
VW Polo,economy,petrol,4.92,2015,84509,2016,4.06867816091954,17756381.442033798,0.4,106.35772778014424,7.624060501577048,174,172,0
Renault Kaptur,standart,petrol,5.78,2012,22604,2015,4.4222413793103446,17357080.239304326,0.1,171.0,-11.03357018082968,174,173,1
Smart ForTwo,economy,petrol,5.24,2014,65715,2015,5.625689655172414,10932046.49818592,0.1,105.46758568154976,-2.653718116944301,174,174,0
Hyundai Solaris,economy,petrol,3.8,2014,67882,2019,4.579770114942528,12786989.48838148,0.1,166.23919367735942,31.932507100434748,174,170,0
Skoda Rapid,economy,petrol,2.58,2014,62465,2017,4.871896551724138,20327636.993894152,0.1,200.0,-4.068112343985875,174,170,0
Smart ForFour,economy,petrol,3.82,2015,76340,2016,3.955574712643678,9681598.3706222,0.1,191.08191454102663,-0.8100003200043775,174,172,1
Renault Kaptur,standart,petrol,4.86,2012,21331,2017,4.268735632183908,20750521.995796625,0.1,188.0,-4.738577303238027,174,173,1
Nissan Qashqai,standart,petrol,4.7,2015,81843,2020,4.283448275862069,9158741.205379806,0.1,94.85281121983088,1.158191972060948,174,170,0
Kia Rio X,economy,petrol,3.44,2015,85781,2019,3.8601149425287353,12702841.00935932,0.1,186.0,-0.0930532409118331,174,173,0
Hyundai Solaris,economy,petrol,5.12,2014,58403,2016,3.753275862068966,12736760.609910298,0.0,195.0,1.0721995472557078,174,173,0
VW Polo VI,economy,petrol,5.0,2015,87354,2018,4.049597701149425,17976546.948301077,0.0,200.0,2.871491593000214,174,171,0
Smart ForTwo,economy,petrol,3.18,2013,41277,2014,4.077528735632184,21372632.335617103,0.1,199.0133679261376,-17.976291066676666,174,173,0
Kia Sportage,standart,petrol,4.94,2011,2347,2022,4.50603448275862,15453089.8616817,0.0,174.11864582581347,-0.9461315521355854,174,174,0
VW Polo,economy,petrol,2.9,2013,56221,2014,5.3196551724137935,7117578.721825608,0.1,105.92153806100768,21.67372445835848,174,173,0
Smart ForFour,economy,petrol,3.36,2017,118282,2015,4.596781609195403,14758029.074631205,0.1,165.4200676391832,10.03148426471325,174,172,0
VW Tiguan,economy,petrol,3.1,2015,80882,2022,3.8718390804597695,18877752.16806588,0.1,189.418776342528,-7.931646745595003,174,173,0
VW Polo,economy,petrol,4.24,2013,37333,2015,4.393218390804598,17014293.341732223,0.1,168.0,-12.68746067967015,174,172,0
Kia Rio X-line,economy,petrol,5.7,2014,70360,2014,4.299080459770114,15839193.251518684,0.0,184.30251364324383,3.774053899400964,174,172,0
VW Polo,economy,petrol,4.5,2013,47240,2018,4.022068965517241,13299390.419693362,0.1,197.3040592334933,11.383957698992257,174,173,1
Kia Sportage,standart,petrol,4.66,2011,10964,2018,4.560919540229885,18633623.27531226,0.1,117.35411293271132,-1.7469002934333542,174,171,0
Audi A3,premium,petrol,4.8,2017,111541,2021,4.272586206896551,11145302.164007286,0.0,200.0,7.024735626161373,174,172,0
Hyundai Solaris,economy,petrol,4.7,2014,66138,2020,4.597701149425287,17797665.907094717,0.1,119.0,7.497806103297584,174,171,0
Hyundai Solaris,economy,petrol,4.0,2015,77172,2020,5.450287356321839,17904842.255405232,0.35,116.39574633496532,1.5790237585096838,174,174,0
Kia Sportage,standart,petrol,2.48,2012,24398,2019,4.21816091954023,14302565.324701808,0.1,191.6640187876739,-1.000676916289856,174,173,1
Kia Rio X-line,economy,petrol,5.56,2015,80216,2016,4.791206896551724,13954704.96642275,0.1,200.0,-10.204617279510453,174,170,0
Kia Rio X-line,economy,petrol,2.3,2015,77635,2020,4.651609195402298,11767959.597159764,0.1,174.58479675050268,-20.87707851415574,174,170,0
Skoda Rapid,economy,petrol,5.48,2014,70225,2015,4.313850574712644,22259941.961429138,0.0,197.11626122687056,0.4332860081764504,174,174,0
Smart ForTwo,economy,petrol,4.6,2017,124372,2014,4.565574712643678,10785211.030213716,0.54,158.0,-3.736673020860371,174,172,0
Smart ForTwo,economy,petrol,6.44,2013,41238,2019,4.724482758620689,13853076.593825825,0.1,181.35840883362656,-5.535064819167317,174,171,0
VW Polo,economy,petrol,5.72,2013,45196,2019,4.351034482758621,13040219.90399173,0.1,119.09966024650632,3.273698150308004,174,174,0
Skoda Rapid,economy,petrol,2.98,2016,101520,2017,5.292528735632184,9965664.21344631,0.32,118.59316915833226,12.352187365266994,174,174,0
MINI CooperSE,business,electro,4.38,2013,40181,2021,4.308448275862069,8070298.243789877,0.1,195.1367262465161,-19.03795328830379,174,170,0
Hyundai Solaris,economy,petrol,4.72,2012,27466,2019,4.7443103448275865,13181285.331851812,0.22,162.79119462060777,-19.49012425318497,174,170,0
Nissan Qashqai,standart,petrol,3.08,2013,41189,2017,4.607413793103449,8336693.645284867,0.0,179.9811537995444,11.035105415810412,174,174,0
Smart ForFour,economy,petrol,4.54,2013,38871,2017,4.79103448275862,10795345.103024974,0.39,153.33696388741285,1.681731418512141,174,174,0
Smart Coupe,economy,petrol,4.38,2017,128424,2015,5.376149425287356,5660410.065129187,0.1,104.77922716181754,2.4587417813408083,174,173,0
Renault Kaptur,standart,petrol,3.76,2012,31867,2018,4.102413793103449,17685040.567822613,0.1,193.8140948899118,-1.2659420235268917,174,171,1
Hyundai Solaris,economy,petrol,4.9,2014,53778,2016,4.966781609195403,13456073.457068102,0.1,191.0,12.726329180784605,174,171,0
VW Polo VI,economy,petrol,4.52,2015,79469,2014,4.045172413793104,9210214.543163467,0.1,197.44722010910607,-2.8275299776048213,174,173,1
VW Polo,economy,petrol,4.38,2014,64605,2019,5.357183908045977,14171272.89538091,0.1,106.57751824343904,3.807782655914576,174,174,0
VW Polo VI,economy,petrol,3.22,2014,55056,2015,4.503793103448276,1478866.3194710591,0.1,117.98874953464332,-4.536328257980163,174,172,0
