feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target_reg,target_class
0,4.053793103448276,174,1,-22.155714933207772,84606,98.8611744688533,11285949.16022031,0,0,0,15,2015,189.92651324128025,2020,0.1,1,174,17,3.02,46.08,engine_ignition
0,4.099712643678161,171,1,-4.891328308679238,43827,101.29259510342624,12889281.912623335,0,1,0,38,2013,193.99972314438477,2019,0.1,0,174,14,4.28,41.59,engine_overheat
0,4.296896551724138,173,1,-11.115104184849965,64293,171.4393046217442,17945638.683584116,0,1,0,47,2014,200.0,2022,0.0,0,174,14,4.36,22.79,electro_bug
1,4.7123563218390805,139,0,-8.939366273356725,116872,134.56902013655088,9793288.027071977,0,0,1,11,2017,95.89073640916286,2019,0.1,0,174,21,3.9,50.4,gear_stick
0,4.85867816091954,168,1,-5.712564450102882,87145,178.696234554427,17039979.838485215,0,0,0,39,2015,148.0,2020,0.15,1,174,24,2.42,50.43,engine_check
0,4.154310344827587,171,1,-3.15964894255198,77167,128.67705234275263,13779378.181395348,0,0,0,41,2014,100.32935152288492,2019,0.1,1,174,22,5.74,38.84,gear_stick
0,4.797701149425287,172,1,3.6251165058008974,98338,114.40349765096379,9735459.227224698,0,0,0,17,2016,136.5631993628769,2020,0.1,1,174,19,2.76,25.88,wheel_shake
0,4.5297701149425285,172,1,18.48466027232657,81505,122.26021323098198,10254335.08072789,0,1,0,41,2015,110.32876720748573,2017,0.1,0,174,9,2.82,29.55,gear_stick
0,4.205172413793104,173,1,3.2696964981383787,8034,159.68948053337976,15610001.914037501,0,0,0,41,2011,178.88041379070444,2015,0.0,1,174,8,4.9,24.6,electro_bug
0,4.4110919540229885,172,1,-0.17097612886857633,55577,109.01373156207353,12892613.624458909,0,0,0,49,2014,184.2194864863617,2018,0.1,1,174,18,4.66,55.36,engine_ignition
0,4.075057471264367,172,1,9.704320382287964,5693,114.84455627560172,7933177.037785909,0,0,0,34,2011,189.99768465057588,2018,0.1,1,174,22,4.24,35.91,engine_overheat
0,3.943850574712644,173,1,7.238264309871774,45176,184.15571134590232,14804670.465320459,0,0,0,13,2013,186.49735150357807,2021,0.1,1,174,8,3.2,29.04,engine_fuel
0,4.469885057471265,173,1,9.60562889682296,40716,119.32741060649546,16520994.221538763,1,0,0,1,2013,114.12995459391676,2020,0.1,0,174,4,2.74,44.0,gear_stick
0,3.908793103448276,171,1,-0.3644837824892747,63700,132.87387203854718,19999757.61792364,0,0,0,0,2014,190.77490008929456,2016,0.1,1,174,8,3.9,26.84,engine_overheat
0,4.726264367816092,173,1,0.660174861097446,41205,148.37637784128964,10444605.26021641,0,1,0,34,2013,200.0,2015,0.1,0,174,9,4.16,66.52,another_bug
0,4.292068965517242,171,1,-11.85819131185107,65503,161.804817588294,14972630.887081265,0,1,0,29,2014,155.71607417260137,2020,0.1,0,174,16,4.1,60.72,engine_check
0,5.181724137931035,173,1,-4.988634245520776,132854,145.26349414061139,15048745.072010932,0,0,0,16,2017,102.09988644145083,2017,0.1,1,174,18,3.74,30.62,break_bug
0,4.202931034482758,172,1,3.5048082206808022,19660,108.76250275811546,15907569.604302818,0,0,0,6,2012,197.36236055663448,2017,0.1,1,174,23,4.78,60.12,engine_ignition
0,4.770862068965517,170,1,-11.107924593588784,79590,121.08024342790308,21364405.739676982,0,0,0,16,2015,200.0,2022,0.1,1,174,5,2.66,67.77,another_bug
0,4.080057471264367,174,1,1.865990311604377,82753,195.43729634769736,16328288.948438736,0,0,0,2,2015,200.0,2017,0.0,1,174,7,3.94,30.78,electro_bug
0,4.725344827586207,174,1,1.414449028379994,52335,110.5888783373672,16378717.891573163,0,1,0,28,2013,101.72430051662872,2018,0.69,0,174,9,5.14,28.67,gear_stick
0,4.640689655172414,174,1,8.91025655119634,56745,146.2383805322474,11537483.46363375,0,1,0,34,2014,162.90207984037684,2014,0.1,0,174,15,3.96,62.86,engine_check
0,3.6567241379310342,173,1,5.0771884628842,81805,119.6699595996266,9376299.408623097,0,0,0,21,2015,181.6943327964741,2020,0.1,1,174,17,6.8,32.14,engine_fuel
0,4.011609195402299,172,1,1.3505732354349518,2768,168.90009238423573,17622561.149718575,0,1,0,4,2011,183.30903388603133,2016,0.1,0,174,15,6.14,28.22,engine_fuel
0,5.5713218390804595,173,1,-13.970684533433584,78585,178.22734584121957,12880881.48551717,0,0,0,43,2015,99.02304917060876,2021,0.16,1,174,20,3.82,42.45,break_bug
0,4.200057471264367,173,1,1.304884254088813,81393,107.49555098589168,16149429.873190012,0,1,0,17,2015,188.36405095379365,2015,0.1,0,174,16,4.12,41.82,engine_overheat
0,3.8443678160919537,171,1,-6.7194090624763625,55640,106.18397707278152,16466220.541972768,0,1,0,19,2014,196.826975776542,2017,0.1,0,174,9,5.24,39.64,engine_overheat
0,3.921666666666667,172,1,-13.628984439425516,85739,199.91006017264337,3182927.7063080315,0,0,0,28,2015,191.7462721547052,2015,0.1,1,174,23,5.22,33.79,engine_overheat
0,3.8820689655172416,173,1,1.6973558922903056,50678,96.04244043284068,19802992.9659962,0,1,0,35,2013,190.24538007359115,2018,0.1,0,174,14,3.4,26.84,engine_overheat
0,4.220919540229885,171,1,-20.48826466428582,46553,139.74110833456376,14142169.621955425,0,0,0,30,2013,179.91394219847467,2021,0.1,1,174,19,4.92,60.31,engine_overheat
0,4.596149425287356,170,1,-3.9207158314297113,107477,113.79382465500659,16843303.43031578,0,0,0,14,2016,155.5077786556761,2017,0.1,1,174,18,5.14,46.39,engine_check
0,3.9235057471264363,170,1,-4.603072214451997,59947,99.91164261402527,15463962.079819215,0,0,0,23,2014,189.57519675600332,2017,0.1,1,174,17,3.94,49.45,engine_ignition
0,4.607413793103449,174,1,11.035105415810413,41189,115.14815675007489,8336693.645284867,0,1,0,45,2013,179.9811537995444,2017,0.0,0,174,14,3.08,37.39,electro_bug
1,4.622011494252874,171,1,-20.913702449053865,108130,95.18393202763367,12863911.287708929,0,0,0,0,2016,159.76163655904364,2022,0.1,0,174,0,4.32,71.49,engine_check
0,5.301781609195403,174,1,-18.195057108799848,3032,129.08671232188547,12787454.404331394,0,0,0,1,2011,122.71965944035604,2016,0.95,1,174,22,6.46,26.48,break_bug
0,4.619022988505748,173,1,0.9390877839794385,44083,138.5208241359582,12218409.060316699,0,0,0,45,2013,169.59873872592385,2014,0.1,1,174,5,4.0,62.48,engine_check
0,4.155229885057471,172,1,22.57094409332813,97182,149.87453244494014,15908681.967812747,0,0,0,32,2016,163.80455662938178,2020,0.1,1,174,20,4.28,28.93,engine_fuel
0,4.2139080459770115,170,1,1.0779345468666848,1462,96.89655055813427,12664209.98558157,0,1,0,45,2011,173.0981236089173,2016,0.1,0,174,16,4.98,30.37,engine_fuel
0,4.394885057471265,172,1,-1.8344280795816594,61291,172.42012993223415,11204929.295564841,0,0,0,9,2014,106.75414752110564,2015,0.1,1,174,5,4.82,23.36,gear_stick
0,4.314080459770115,174,1,-9.701726439129231,77325,183.62881826345756,12849878.307285605,0,0,0,22,2015,179.0,2022,0.1,1,174,20,3.52,57.76,engine_ignition
0,4.176609195402299,172,1,-13.156161592780629,43285,156.2263318175988,13909635.485513007,0,1,0,43,2013,180.4621658834473,2016,0.1,0,174,15,3.82,35.2,engine_fuel
0,4.118390804597701,174,1,-2.6131574914942037,37381,150.32013089212336,15348053.201420017,0,0,0,27,2013,171.49564153437944,2018,0.1,1,174,22,2.86,25.18,engine_fuel
1,4.186149425287356,148,0,3.3853358269586975,86115,198.483346271078,15782760.48174655,0,0,1,46,2015,199.3701025284091,2022,0.0,0,174,21,3.6,58.5,electro_bug
0,4.734195402298851,169,1,-4.80993195536751,43395,197.4095032702831,9092762.349434854,0,1,0,30,2013,160.0,2018,0.65,0,174,16,4.36,53.81,engine_check
0,4.728908045977012,169,1,0.40690006756206254,23636,161.23095567377734,10000365.320657665,0,0,0,41,2012,186.0,2016,0.61,1,174,7,1.86,103.97,another_bug
0,4.226436781609196,171,1,0.8811807684851769,23850,112.69934176549228,13875210.128847208,0,0,0,27,2012,193.3827778841521,2019,0.1,1,174,22,6.82,42.44,engine_overheat
0,3.709712643678161,170,1,-5.657526637499186,27486,127.36125183067176,11061200.171660738,1,0,0,22,2012,190.1842368599315,2019,0.1,0,174,13,4.08,38.08,engine_overheat
1,4.650229885057471,171,1,3.025661378952094,41338,103.67540833100608,10354832.562188195,0,0,0,37,2013,154.0,2017,0.1,0,174,2,4.58,65.81,engine_check
0,3.9947701149425288,171,1,-14.056257485325688,60331,163.06699437513436,14485392.790597593,0,1,0,18,2014,170.4533216582715,2019,0.1,0,174,15,4.3,37.25,engine_fuel
0,4.653908045977011,174,1,9.370697769628851,38888,177.94175658646517,24940758.46515046,0,0,0,9,2013,200.0,2016,0.0,1,174,20,4.28,42.44,electro_bug
0,4.714770114942529,169,1,-6.502727297633882,94152,116.53179007866656,9411295.861444961,0,0,0,19,2016,169.1531499762553,2016,0.1,1,174,20,4.4,90.94,another_bug
0,4.13735632183908,174,1,-10.560581941864776,114696,170.82243922663662,15597048.70782743,0,0,0,2,2016,177.23550602673012,2018,0.1,1,174,20,4.7,51.19,engine_ignition
0,4.202931034482758,174,1,-8.029200180549427,78338,151.1889294036123,13129758.68331423,0,0,0,1,2015,200.0,2018,0.0,1,174,6,4.18,32.38,electro_bug
0,4.308218390804598,174,1,9.607221728976993,52713,185.25300063672188,9227580.54431477,0,0,0,9,2013,183.7555958144764,2017,0.1,1,174,8,5.76,57.04,engine_ignition
0,5.422988505747127,174,1,-12.5795241758142,62532,115.49575794158322,11764358.402131477,0,0,0,20,2014,121.8886583430138,2021,0.78,1,174,22,4.04,43.37,break_bug
0,4.0937931034482755,170,1,9.740393193984307,69023,95.12138814569967,14845152.943680126,0,0,0,18,2014,192.3250998894841,2018,0.1,1,174,18,4.7,42.3,engine_overheat
0,4.302183908045977,172,1,-4.868280296215103,4187,145.04337131930095,18948694.937973786,0,1,0,32,2011,93.0,2019,0.1,0,174,15,3.34,32.93,gear_stick
0,5.323678160919541,174,1,-1.2181234755656158,110577,103.25969076133599,6421261.375072773,0,0,0,32,2017,115.71265216065846,2020,0.93,1,174,24,5.16,38.28,break_bug
0,4.188735632183908,173,1,10.760540133141175,44911,121.33088638995383,7722606.130965906,1,0,0,36,2013,195.9295388155629,2021,0.1,0,174,4,3.38,30.31,engine_overheat
0,4.140632183908046,173,1,-0.9090312369014824,22077,111.19761399007297,12311694.910258813,0,1,0,40,2012,195.0,2019,0.0,0,174,14,4.46,25.96,electro_bug
0,4.508448275862069,171,1,7.57269200332102,96361,149.3236159566422,11815667.499680225,0,0,0,22,2016,110.02402089612136,2020,0.1,1,174,20,3.18,30.24,gear_stick
0,4.689022988505747,171,1,6.6715817035244065,63713,134.04261101032216,13190008.419906111,0,1,0,49,2014,186.19342763615404,2016,0.1,0,174,15,5.4,55.58,another_bug
0,4.313850574712644,174,1,0.4332860081764504,70225,175.14118902739142,22259941.961429138,0,0,0,41,2014,197.11626122687056,2015,0.0,1,174,17,5.48,29.32,electro_bug
0,4.061264367816092,172,1,-5.016372507162374,79579,114.76767801764223,15338188.107360246,0,1,0,15,2015,175.86857356993582,2019,0.1,0,174,15,5.02,31.55,engine_fuel
0,5.403275862068965,171,1,-0.817193222312915,133755,114.73682056140353,13062659.496597063,0,0,0,47,2017,112.51303946119766,2022,0.36,1,174,17,3.48,33.49,break_bug
0,4.158448275862069,173,1,-0.3710788173033212,58708,156.65174329672777,13686018.072317673,0,0,0,2,2014,183.123786608318,2019,0.1,1,174,18,4.42,61.34,engine_ignition
0,5.403390804597701,174,1,4.752780837118897,84574,111.13229272109044,7581411.957874675,0,1,0,3,2015,111.64602069468302,2020,0.1,0,174,15,3.38,23.29,break_bug
0,3.9699999999999998,171,1,3.3913842419793063,56415,194.31116953079794,18547936.65110996,0,0,0,7,2014,172.07133951818952,2017,0.1,1,174,5,4.92,25.19,engine_fuel
0,4.812241379310345,174,1,8.594111865067713,63603,124.71351834842534,20840568.19924762,0,0,0,30,2014,167.61184003475722,2015,0.25,1,174,6,3.9,48.16,another_bug
0,5.23316091954023,174,1,4.9300429933064045,4379,171.22220745610372,7715143.89035272,0,1,0,16,2011,106.43580899719068,2018,0.1,0,174,15,2.96,39.16,break_bug
0,4.347758620689655,174,1,3.8189224299161184,123446,186.0122952371734,21547413.454775985,1,0,0,27,2017,199.1390346146248,2018,0.0,0,174,3,4.86,35.61,electro_bug
0,4.132586206896552,173,1,-6.123806521708447,57045,150.05388044572055,17551412.799153045,0,0,0,16,2014,178.5492779805232,2016,0.1,1,174,18,3.62,30.85,engine_fuel
1,5.360574712643678,173,1,-22.925812953292798,91210,116.0244917175736,11706664.29334013,0,0,0,11,2015,122.23482458899034,2020,0.1,0,174,0,5.18,50.43,break_bug
0,4.751551724137931,171,1,-6.036773484741202,108418,158.14902351443166,12332364.655862616,0,0,0,34,2017,122.0525937286212,2020,0.1,1,174,24,3.98,41.39,wheel_shake
0,4.588390804597701,174,1,-4.119058205578986,20262,125.64059640574834,11324120.916257415,0,0,0,4,2012,200.0,2017,0.1,1,174,7,5.24,100.98,another_bug
0,4.336436781609195,173,1,7.040044097962959,77223,147.82174865455076,17613834.360886652,0,0,0,32,2015,196.48013717751056,2015,0.0,1,174,17,4.96,27.66,electro_bug
0,4.450114942528736,172,1,21.821151339388727,80937,125.92492922720334,13835524.77226239,1,0,0,16,2015,159.69889100318608,2022,0.1,0,174,4,5.16,54.08,engine_check
0,4.6899425287356316,173,1,-0.20136264112566743,60278,133.86645720236916,6326746.33579427,0,0,0,33,2014,167.0,2019,0.52,1,174,17,3.66,61.99,engine_check
0,4.536896551724138,173,1,-0.7777257006313707,923,99.26316524738775,20992485.741176706,0,0,0,6,2011,198.0,2020,0.1,1,174,7,5.66,71.3,another_bug
0,5.2971839080459775,173,1,16.798794197905522,68143,151.47436013323363,10294834.253622003,0,1,0,11,2014,106.70537105205702,2019,0.1,0,174,14,5.2,39.81,break_bug
0,4.86683908045977,171,1,4.812212559488383,62486,170.4621486908168,12871664.085505001,0,1,0,7,2014,200.0,2018,0.48,0,174,9,5.02,73.41,another_bug
0,4.278965517241379,172,1,2.2423740138833965,47354,189.83751012207532,17252429.84524186,0,0,0,45,2013,172.0510387003145,2020,0.0,1,174,7,4.36,42.98,electro_bug
0,5.46735632183908,173,1,-9.435126001194236,65106,177.16245374925853,18433816.248265576,0,0,0,18,2014,123.47553965334706,2015,0.1,1,174,18,3.18,30.05,break_bug
0,4.206264367816092,171,1,-10.354821073211076,22087,99.18127956591455,20051476.568885162,0,0,0,10,2012,149.3680569656025,2018,0.1,1,174,8,4.72,56.35,engine_fuel
0,3.982528735632184,173,1,-14.727726253878405,71836,125.9716509481445,9631548.378727237,0,0,0,20,2015,198.78016099494877,2019,0.0,1,174,18,3.84,32.34,electro_bug
0,4.43419540229885,172,1,11.0192816967526,1410,174.5766259580402,7846669.017265449,0,0,0,2,2011,156.0,2015,0.1,1,174,7,3.82,46.7,engine_check
0,4.190172413793103,172,1,-3.5626630785172675,77361,150.39316572462138,16453595.95755532,0,1,0,11,2015,184.60527670971436,2019,0.1,0,174,16,6.7,30.77,engine_overheat
0,5.411436781609195,174,1,-9.57225040484295,55413,153.52422465515863,12716277.241483994,0,0,0,37,2014,120.82621782249888,2017,0.74,1,174,8,4.4,25.14,break_bug
0,5.48448275862069,174,1,6.98491449304109,39171,128.29397893013683,13505531.295447612,0,0,0,27,2013,116.14711135109646,2017,0.41,1,174,22,5.32,26.15,break_bug
0,4.253218390804597,169,1,3.197210523469751,63913,164.35957829112255,11255302.2004441,1,0,0,22,2014,183.3710926301944,2016,0.1,0,174,4,2.38,43.59,engine_overheat
0,4.805459770114942,171,1,5.925097629374555,55426,199.1924214532003,11838705.511453206,0,0,0,12,2014,187.4362886043643,2015,0.1,1,174,5,4.0,64.58,another_bug
1,4.32948275862069,170,1,-17.539413433430845,75722,180.53366412956126,12696806.422060529,0,0,0,33,2015,184.99055881720236,2018,0.1,0,174,0,4.78,38.21,engine_overheat
0,4.395344827586206,174,1,-11.350151332853915,5819,128.09012757675703,13620656.255712073,0,1,0,38,2011,176.33722722565014,2020,0.1,0,174,16,5.42,28.58,engine_overheat
0,4.181091954022988,169,1,-14.906847883462044,51994,98.07531504919613,16804826.00191286,0,1,0,12,2013,175.1079929943372,2019,0.1,0,174,14,3.6,34.85,engine_fuel
0,4.391264367816092,168,1,1.4470316046288565,67242,178.32219150227326,9035246.96733973,1,0,0,36,2014,163.85882079673522,2018,0.94,0,174,3,5.38,56.47,engine_check
0,3.7486206896551724,174,1,5.559501687200246,46432,105.82293204456758,18364993.138738506,0,1,0,27,2013,187.0,2016,0.1,0,174,9,4.76,52.73,engine_ignition
0,4.125229885057471,171,1,-11.571424955476559,79471,99.73777812139639,9284476.309618827,0,0,0,9,2015,194.6970243832856,2015,0.0,1,174,22,4.08,30.68,electro_bug
0,4.673275862068965,172,1,-13.514321686213364,62517,133.67646851144343,20587019.391932983,0,0,0,46,2014,152.92374625779271,2015,0.1,1,174,8,4.92,29.18,wheel_shake
0,4.376091954022988,174,1,-8.487218291183638,107211,103.0816710174146,17109980.610915627,0,0,0,45,2016,170.82006667830802,2017,0.1,1,174,18,4.0,69.89,engine_ignition
0,4.561781609195402,173,1,-3.356900049948477,48212,161.35843043302646,8238473.628401443,0,1,0,45,2013,200.0,2021,0.1,0,174,9,3.9,83.75,another_bug
0,4.5218390804597695,172,1,-0.8260354362861898,46364,178.00732518390726,4270249.131042844,0,0,0,22,2013,165.0,2019,0.1,1,174,22,5.56,69.4,engine_check
0,4.193505747126436,173,1,-9.746221406813458,86666,142.16466591486176,22546864.07016986,0,1,0,26,2015,194.56310225675315,2018,0.1,0,174,16,4.18,60.39,engine_ignition
0,4.2251724137931035,174,1,-15.663698414169907,54887,101.4926659400647,17936850.541655052,0,0,0,11,2014,182.44607004190468,2020,0.1,1,174,17,4.78,58.03,engine_ignition
0,5.215919540229885,173,1,-5.478181149613526,92775,177.3491808027718,11901629.620537268,0,1,0,28,2015,112.28255124012205,2016,0.53,0,174,9,4.56,28.14,break_bug
0,4.502931034482758,172,1,-0.7303209083859767,125757,157.4753717975988,13182438.249353386,0,0,0,44,2017,103.05379070721044,2018,0.15,1,174,17,3.64,39.09,gear_stick
0,4.6306896551724135,173,1,-4.154917637764266,78475,179.66372931657668,7674366.859492894,0,0,0,6,2015,169.86352564764502,2019,0.24,1,174,7,5.54,49.21,engine_check
0,4.528218390804597,173,1,-1.7457128040863088,43976,103.22449770338869,16427714.09490774,0,1,0,30,2013,178.45263308479238,2016,0.1,0,174,14,3.92,31.01,engine_overheat
0,4.1161494252873565,174,1,-9.945328702466668,41779,140.4723529374569,13961510.30008469,0,1,0,33,2013,189.0,2016,0.1,0,174,16,2.8,52.59,engine_ignition
1,4.272586206896551,172,1,7.024735626161373,111541,110.02789845556498,11145302.164007286,0,0,0,6,2017,200.0,2021,0.0,0,174,0,4.8,41.67,electro_bug
0,4.208793103448276,173,1,5.3745809460126175,84411,96.25181354804478,11375770.619634943,0,1,0,35,2015,174.3499256041678,2021,0.1,0,174,14,2.76,25.74,engine_fuel
0,3.985,172,1,9.852332216646328,93285,115.61971286290068,11551427.166888067,0,0,0,49,2016,197.1885072297576,2019,0.1,1,174,20,5.26,41.6,engine_overheat
0,4.417701149425287,174,1,-13.599855812605409,94932,124.50411280588922,16051565.310934626,0,1,0,49,2015,197.9640772229021,2015,0.1,0,174,16,3.34,33.59,engine_overheat
1,4.6482758620689655,173,1,0.4078108241181398,54681,133.1948569031655,18248814.389212668,0,0,0,42,2013,200.0,2022,0.1,0,174,2,4.5,82.96,another_bug
0,4.758275862068966,172,1,-0.8550432928217628,46131,162.44918368361377,13679933.944001904,0,0,0,8,2013,119.94281302305744,2018,0.1,1,174,8,3.68,23.63,gear_stick
1,4.105919540229885,173,1,9.544074741570169,92850,199.42161392795435,7703850.686749467,0,0,0,44,2016,185.08461278706253,2022,0.0,0,174,2,4.52,34.5,electro_bug
0,3.952183908045977,172,1,14.58964098480866,79175,100.4785826722967,19822984.351659097,0,1,0,49,2015,178.17751614176044,2015,0.1,0,174,16,4.26,53.53,engine_overheat
0,3.999712643678161,174,1,4.628466724665612,83621,145.5765994079769,14363037.61941597,0,1,0,31,2015,196.1186333118172,2015,0.1,0,174,16,5.96,37.98,engine_overheat
0,4.278218390804597,173,1,-8.352067195653026,24305,151.6955781019405,12777615.496154416,0,1,0,13,2012,195.60032555756555,2017,0.1,0,174,9,4.84,46.6,engine_overheat
0,3.8916091954022987,173,1,5.96893628180162,44849,159.91879413281174,16773303.321524058,0,1,0,31,2013,181.40247284804457,2019,0.1,0,174,15,4.94,54.9,engine_ignition
0,4.427988505747127,172,1,10.503945583667074,42828,183.92047964016342,10020643.545303669,0,0,0,7,2013,173.83760363759174,2020,0.1,1,174,20,2.44,29.03,engine_overheat
0,5.133448275862069,173,1,7.887905443777939,96066,127.08837804508975,13438613.666668342,0,0,0,27,2015,114.84882947357264,2019,0.78,1,174,17,6.64,28.46,break_bug
0,4.226206896551724,174,1,-9.697315499367651,37077,123.4415223887722,11706378.182121174,0,0,0,33,2013,197.25470243057748,2019,0.1,1,174,5,6.18,53.09,engine_overheat
0,4.448390804597701,172,1,-4.569628862385599,77163,185.75000888124973,10171860.33458586,0,1,0,0,2015,168.0,2021,0.1,0,174,14,4.62,44.5,engine_check
0,4.496379310344827,172,1,-1.6934740375107542,106048,137.00703614995527,10115255.348896217,0,0,0,25,2016,143.0,2018,0.1,1,174,24,4.32,55.97,engine_check
